Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
,,,,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,ATS,,,,
,,,,,B82,B82,B82,,,,,,B82,B82,,,,B82,,,,,,,,,,,,,,,,,
,,,,BBS,BBS,BBS,BBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BCC,BCC,BCC,BCC,BCC,BCC,BCC,BCC,BCC,BCC,BCC,BCC,BCC,BCC,,BCC,BCC,BCC,BCC,BCC,BCC,,BCC,BCC,BCC,BCC,BCC,BCC,,BCC,BCC,BCC
,,,,BDB,BDB,BDB,BDB,BDB,BDB,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,BED,,,
,,,,BHT,BHT,BHT,BHT,BHT,BHT,,BHT,,BHT,BHT,,,,,,,,,,,,,,,,,,,,,
,,,,BII,BII,BII,BII,BII,BII,BII,BII,BII,BII,BII,BII,BII,BII,BII,BII,BII,BII,BII,BII,,,,,,,,,,,,
,,,,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,BKC,,,,,,,
,,,,BLF,BLF,BLF,BLF,,,BLF,BLF,,,,BLF,,BLF,BLF,,,,BLF,BLF,,BLF,,BLF,,,,,,,,
,,,,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,BPC,,,,
,,,,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,BSC,,,,,,,,,,,,
,,,,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,BST,,,BST,
,,,,BTS,BTS,BTS,BTS,BTS,,,BTS,BTS,BTS,,,,,,BTS,,,,BTS,,BTS,,BTS,,,,BTS,,,,
,,,,BVS,BVS,BVS,BVS,BVS,BVS,BVS,BVS,,BVS,BVS,BVS,BVS,,,BVS,,,BVS,,BVS,,,,,BVS,,,,,BVS,
,,,,BXH,BXH,BXH,BXH,,,,BXH,,BXH,BXH,,,,,,,,,,,,,,,,,,,,,
,,,,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69,C69
,,,,C92,C92,,,,,,,,,,,,,,,,,C92,C92,,,,,,,,,,,C92,
,,,,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,,,,,,,,,,,
,,,,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,CAP,,,CAP,,,CAP,,CAP,,
,,,,CCM,CCM,CCM,CCM,CCM,CCM,CCM,CCM,CCM,CCM,CCM,CCM,,,CCM,CCM,,,CCM,CCM,,,CCM,CCM,,,CCM,CCM,,,,
,,,,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,CEO,,,,CEO,CEO,,CEO,,CEO,CEO
,,,,CJC,CJC,CJC,CJC,,,,CJC,,CJC,CJC,,,,,,,,,,,,,,,,,,,,,
,,,,CKV,CKV,CKV,CKV,CKV,CKV,CKV,CKV,CKV,CKV,CKV,CKV,CKV,CKV,CKV,CKV,CKV,CKV,,,,,,CKV,,,,,,,,
,,,,,CMC,,,,,CMC,,,,,,,,,,,,,,,,,,,CMC,,,,CMC,,
,,,,CMI,CMI,CMI,CMI,CMI,,CMI,CMI,CMI,CMI,,CMI,,CMI,CMI,CMI,,,,,,,,CMI,,,,,,,,
,,,,CMS,CMS,CMS,CMS,CMS,,,CMS,CMS,CMS,CMS,,,CMS,CMS,CMS,CMS,CMS,CMS,CMS,CMS,,CMS,CMS,,,,,CMS,,,CMS
,,,,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,CPC,,,CPC,,,,,
,,,,CSC,CSC,CSC,CSC,,,,CSC,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CT6,CT6,CT6,CT6,CT6,CT6,CT6,CT6,CT6,CT6,CT6,CT6,,,CT6,CT6,,,CT6,CT6,,,,,,,,,,,,
,,,,CTA,CTA,CTA,CTA,CTA,CTA,,CTA,,,,,,,,CTA,,,,CTA,,,CTA,CTA,,,,,,,,
,,,,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,CTB,,,
,,,,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,CTC,,,,,,,,
,,,,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,CTP,,,,
,,,,CTS,CTS,CTS,,,CTS,CTS,,,CTS,,CTS,,,CTS,,,,CTS,,,,,,,,,,CTS,,,CTS
,,,,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,CTT,,,,,,,,
,,,,CTX,CTX,CTX,CTX,CTX,CTX,CTX,CTX,CTX,CTX,CTX,CTX,CTX,CTX,CTX,CTX,,,CTX,CTX,CTX,CTX,CTX,CTX,,CTX,CTX,CTX,,,,
,,,,CVN,CVN,CVN,CVN,,,,CVN,,,CVN,CVN,,,,,,,,,,,,,,,,,,,,
,,,,CVT,CVT,CVT,CVT,,,,,CVT,CVT,CVT,,,,CVT,,,,,CVT,,,,,,CVT,,CVT,,,,
,,,,CX8,CX8,CX8,CX8,CX8,CX8,,CX8,,,,,,,,CX8,,,,CX8,,,,,,,,,,,,CX8
,,,,D11,D11,D11,D11,D11,D11,D11,D11,,D11,D11,,,,,,,,D11,D11,,,,,,,,,,,,
,,,,DAD,DAD,DAD,DAD,DAD,,,DAD,,,,,,,,,,,,,,,,,DAD,DAD,,,,,,
,,,,DAE,DAE,DAE,DAE,DAE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DBC,DBC,DBC,DBC,,,,,,,DBC,,DBC,DBC,,DBC,,DBC,,,,DBC,DBC,DBC,,,DBC,,,DBC,,
,,,,DBT,DBT,DBT,DBT,,DBT,,DBT,,,,,,,,,,,,,,,,,DBT,DBT,,,,,,
,,,,DC2,DC2,DC2,DC2,DC2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DC4,,DC4,DC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DCS,DCS,DCS,DCS,,,,DCS,,,DCS,DCS,,,,,,,,DCS,,,,,,,DCS,DCS,,,,
,,,,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,DGC,,,DGC,DGC,,DGC,,DGC,DGC,,DGC,
,,,,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,DGL,,,,,,,,
,,,,DHP,DHP,DHP,DHP,DHP,DHP,DHP,DHP,DHP,DHP,DHP,DHP,DHP,DHP,,DHP,,,,,,,,,,,,,,,,
,,,,DHT,DHT,DHT,DHT,DHT,DHT,DHT,DHT,DHT,,,,DHT,DHT,,,,,,,,DHT,DHT,DHT,,,,DHT,,,,
,,,,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,DID,,,,,,,
,,,,DIH,DIH,DIH,DIH,DIH,DIH,DIH,DIH,,,,DIH,,,,,DIH,,,,,,,,,,,,,,,
,,,,DL1,DL1,DL1,DL1,DL1,DL1,DL1,DL1,DL1,,,,,,,,,,,,,,DL1,DL1,,,,,,,,
,,,,DLR,DLR,DLR,DLR,DLR,,DLR,DLR,,,,,,,,,,,,,,,,,,DLR,DLR,DLR,,,DLR,
,,,,DNC,DNC,DNC,DNC,DNC,DNC,DNC,DNC,DNC,DNC,DNC,DNC,DNC,,DNC,DNC,DNC,,,DNC,,,,,,,,,,,,
,,,,DNM,DNM,DNM,DNM,DNM,DNM,DNM,DNM,,DNM,,,,,DNM,DNM,,DNM,,,,,,,,,,,,,,
,,,,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,DNP,,DNP,,,DNP,DNP,,,DNP,DNP,,DNP,DNP,,,,,
,,,,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,CDN,,,,,,
,,,,DNY,DNY,DNY,DNY,DNY,,DNY,,,,,,,,,,,,DNY,DNY,DNY,DNY,,,,,,,,,,
,,,,DPC,DPC,DPC,DPC,DPC,DPC,DPC,DPC,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,DPS,,,,,,,,
,,,,DST,DST,DST,DST,,,,DST,,,,,,,,,,,,,,,,DST,,,,DST,,,,
,,,,DXP,DXP,DXP,DXP,,,,,,,DXP,,,,,,,,,,,,,,,,,,,,,
,,,,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,DZM,,DZM,DZM,DZM,,,,,,,
,,,,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30,E1SSHN30
,,,,EBS,EBS,EBS,EBS,EBS,EBS,EBS,EBS,EBS,EBS,EBS,EBS,,,,,,,EBS,EBS,,,,,,,,EBS,,,,
,,,,ECI,ECI,ECI,ECI,,,,ECI,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EID,EID,EID,EID,EID,EID,EID,EID,,,EID,EID,,EID,,EID,,EID,EID,EID,,EID,EID,,EID,,,,,,,
,,,,FDT,FDT,FDT,FDT,FDT,FDT,FDT,FDT,,FDT,,,,,,,,,,,,,,,,,,,,,,
,,,,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,FID,,,,,,,,FID
,,,,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,DP3,,,,,,
,,,,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,G20,,,,,,,,
,,,,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,GLT,,GLT,GLT,,,,,
,,,,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HAD,HAD,HAD,HAD,HAD,,,HAD,,,,,HAD,HAD,,,HAD,HAD,,,,,,,,,HAD,,,,,
,,,,HAT,HAT,HAT,HAT,HAT,HAT,,HAT,,,,,HAT,HAT,HAT,,,,,,,,,,,,,,,,,
,,,,HBE,HBE,HBE,HBE,HBE,,HBE,HBE,,,HBE,HBE,,,,,,,,,,,,,,,HBE,,,,,
,,,,HBS,HBS,HBS,HBS,HBS,HBS,,,,HBS,,,,,,,,,,,,,HBS,,,,,,,HBS,,HBS
,,,,HCC,HCC,HCC,HCC,,,,HCC,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HCT,HCT,HCT,HCT,HCT,HCT,HCT,HCT,HCT,,,,,,,,,,,,,,HCT,HCT,,,HCT,HCT,,,,
,,,,HDA,HDA,HDA,HDA,HDA,,HDA,HDA,,,HDA,,,,,,,,,,,,,,,,,,,,,
,,,,HDO,HDO,HDO,HDO,HDO,HDO,HDO,HDO,HDO,HDO,HDO,HDO,,,,,,,,HDO,,,,,,,HDO,HDO,,,,HDO
,,,,HEV,HEV,HEV,HEV,HEV,HEV,HEV,HEV,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HGM,HGM,HGM,HGM,,,HGM,,HGM,HGM,HGM,HGM,HGM,,HGM,,,,,,,,HGM,HGM,,,,,,,,
,,,,,HHC,HHC,HHC,,,,,,,,,,,,,,,,,,,,,,,,,,,HHC,
,,,,HHG,HHG,HHG,HHG,HHG,HHG,HHG,HHG,HHG,HHG,HHG,HHG,HHG,HHG,HHG,,,,,,,,,,,,,,,,,
,,,,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,HJS,,,,,,,,
,,,,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,HKB,,,HKB,HKB,,,,HKB
,,,,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,HKT,
,,,,,HLC,HLC,HLC,,HLC,,HLC,,,,,,,,,,,HLC,,HLC,HLC,,,HLC,,HLC,HLC,,,,
,,,,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,HLD,,,,,,
,,,,HLY,HLY,HLY,HLY,HLY,HLY,HLY,HLY,HLY,HLY,,,,,HLY,HLY,,,,,,,,,,,,,,,,
,,,,HMH,HMH,HMH,HMH,HMH,,,HMH,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HNM,HNM,HNM,HNM,,,HNM,HNM,,HNM,,HNM,,,,,,,,,,,,,,,,,,,,
,,,,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,HOM,,,,,,,
,,,,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,HPM,,,,,,
,,,,HST,HST,HST,HST,HST,HST,HST,HST,HST,HST,HST,HST,HST,HST,HST,,HST,HST,,,,,,,,,,,,,,
,,,,HTC,HTC,HTC,HTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,HTP,,,,,,,
,,,,HUT,HUT,HUT,HUT,HUT,,,HUT,,HUT,,,,,,,,,,,,,,,,,,,,,,
,,,,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,HVA,,,HVA,HVA,
,,,,,HVT,HVT,HVT,HVT,,,,,HVT,,,,,HVT,,,,,,,,,,,,,,,,,
,,,,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,ICG,,,,,,,,
,,,,IDJ,IDJ,IDJ,IDJ,IDJ,IDJ,IDJ,,,,,,,,IDJ,IDJ,,,,,,,IDJ,IDJ,,,IDJ,IDJ,,,,
,,,,IDV,IDV,IDV,IDV,IDV,IDV,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,INC,INC,INC,INC,INC,INC,INC,INC,INC,INC,,,INC,INC,INC,INC,,,INC,,,,,,,,,,,,,
,,,,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,INN,,,,
,,,,ITQ,ITQ,ITQ,ITQ,ITQ,ITQ,ITQ,ITQ,ITQ,ITQ,ITQ,ITQ,ITQ,ITQ,,,,,,,,,,,,,,,,,,
,,,,IVS,IVS,IVS,IVS,IVS,IVS,IVS,IVS,,,,,,,,,,,,,,,,,,,,,IVS,,,IVS
,,,,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,KDM,,,,
,,,,KHB,KHB,KHB,KHB,KHB,,,KHB,,,,,,,KHB,KHB,,,,KHB,,,KHB,KHB,,,,,,,,
,,,,KHL,KHL,KHL,KHL,KHL,KHL,KHL,KHL,KHL,KHL,KHL,KHL,,,,,,,,KHL,,,,,,,,,,,,
,,,,KKC,KKC,KKC,KKC,KKC,KKC,,,,KKC,,,,,,,,KKC,,KKC,,,,KKC,,,KKC,,KKC,,,KKC
,,,,KLF,KLF,KLF,KLF,KLF,KLF,KLF,KLF,KLF,KLF,KLF,KLF,KLF,KLF,KLF,KLF,KLF,,,,,KLF,KLF,KLF,,,,KLF,,,,
,,,,KMT,KMT,KMT,KMT,KMT,KMT,,,KMT,,,,,KMT,KMT,,,,,,,,,,,,,,,,,
,,,,KSD,KSD,KSD,KSD,,,KSD,KSD,,,KSD,KSD,,KSD,KSD,KSD,,,,,,KSD,,KSD,,,KSD,,,,,
,,,,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,KSK,,KSK,KSK,,,,,,,,
,,,,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,KSQ,,,,KSQ,KSQ,,,,,,,,,
,,,,KST,KST,KST,KST,KST,,,KST,,,KST,,,,KST,KST,,KST,,,,,,KST,,,,,,,,
,,,,KTS,KTS,KTS,KTS,KTS,KTS,,KTS,,KTS,KTS,KTS,,,,,,,,,,,,,,,,,,,,
,,,,KTT,KTT,KTT,KTT,KTT,KTT,KTT,KTT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,KVC,,,,,,,,KVC
,,,,L14,L14,L14,L14,L14,L14,L14,L14,,L14,L14,,,,,,,,,,,,,,,,,,,,,
,,,,L18,,L18,L18,,,,L18,,,,,,,,,,,,,,,,,L18,,,,,,,
,,,,L35,L35,L35,L35,,,,L35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,L43,L43,L43,L43,,,,L43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,L44,L44,L44,L44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,L61,,L61,,,,,,L61,L61,L61,,L61,L61,,,,,,,,,,,,,,,,,
,,,,L62,L62,L62,,L62,,L62,L62,,,,L62,,,,,,,,,,,,,,,,,,,,
,,,,LAS,LAS,LAS,LAS,LAS,LAS,LAS,LAS,LAS,LAS,LAS,LAS,LAS,,,,LAS,LAS,LAS,LAS,LAS,LAS,LAS,LAS,LAS,,LAS,,LAS,,,
,,,,LBE,LBE,LBE,LBE,,,,LBE,,,LBE,LBE,,,LBE,,,,LBE,LBE,,,,,,,,,,,,
,,,,LCD,LCD,LCD,LCD,LCD,LCD,LCD,LCD,,,,,,,,,,,,LCD,,,,,,,,,,LCD,,LCD
,,,,LCS,LCS,LCS,LCS,LCS,LCS,,LCS,,LCS,,LCS,,LCS,LCS,,,,,LCS,,,,,LCS,,LCS,,,LCS,,
,,,,LDP,LDP,LDP,LDP,,LDP,LDP,,,LDP,,LDP,,,,,,,,,,,,,,,,,,,,
,,,,LHC,LHC,LHC,LHC,,,,,LHC,LHC,,,,,,,LHC,LHC,,,,,,,,,,,,,,
,,,,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,LIG,,,LIG,LIG,,,,
,,,,LM7,LM7,LM7,LM7,,,,LM7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LO5,LO5,LO5,,LO5,,,LO5,,,,,,,,,,,,LO5,,,,,,,,LO5,,,,
,,,,LTC,LTC,LTC,LTC,LTC,,LTC,LTC,,,,,,,,,LTC,LTC,,,,,,,,,LTC,LTC,,,,
,,,,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,LUT,,,,,,
,,,,MAC,MAC,MAC,MAC,,,,MAC,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAS,MAS,MAS,MAS,MAS,,MAS,MAS,MAS,MAS,MAS,MAS,MAS,MAS,MAS,MAS,MAS,MAS,,MAS,,,,,,,,,,,,
,,,,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,MSC,,
,,,,MCC,,MCC,MCC,,,,MCC,,,,,,,MCC,,,,,,,,,,,,,,,,,
,,,,MCF,MCF,MCF,MCF,MCF,MCF,MCF,MCF,,,,,,,MCF,MCF,,,,,,,MCF,MCF,,,,,,,,
,,,,MCO,MCO,MCO,MCO,MCO,,,MCO,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MDC,MDC,MDC,MDC,MDC,,,MDC,,,,,,,,,,,,MDC,,,,,,,,,,,,
,,,,MEC,MEC,MEC,MEC,,,,MEC,,MEC,MEC,,,,,,,,,,,,MEC,MEC,,,,,,,,
,,,,MHL,MHL,,MHL,,,,MHL,,MHL,,MHL,,MHL,MHL,,,,,,,,,MHL,,MHL,,,,,,MHL
,,,,MIM,MIM,MIM,MIM,MIM,MIM,,MIM,,,,,,,,,,,,,,,,,,,,,,,,MIM
,,,,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,MLS,,
,,,,MKV,MKV,MKV,MKV,MKV,,MKV,,,,,,,,,,,,,,,,,,,MKV,,,,,,
,,,,MNC,MNC,MNC,MNC,MNC,MNC,,MNC,MNC,MNC,,,MNC,MNC,,,MNC,,,,MNC,,,,,MNC,,,MNC,MNC,,
,,,,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,,,,,MPT,MPT
,,,,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,MST,,,,
,,,,NAG,NAG,NAG,NAG,NAG,,NAG,NAG,NAG,NAG,NAG,,NAG,NAG,NAG,NAG,NAG,NAG,NAG,,NAG,NAG,NAG,,,,,,,,,
,,,,NBC,NBC,NBC,NBC,,,,NBC,,,,NBC,,,,,,,,,,,,,,,,,,,,
,,,,NBP,NBP,NBP,NBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,NDF,,NDF,NDF,,,,,,
,,,,NDN,NDN,NDN,NDN,NDN,NDN,NDN,NDN,NDN,NDN,,,,,,,,NDN,NDN,,,NDN,,,NDN,,,,NDN,NDN,,
,,,,NDX,NDX,NDX,NDX,NDX,NDX,NDX,NDX,NDX,NDX,NDX,NDX,NDX,NDX,NDX,,NDX,NDX,,,,,,,,,,,,,,
,,,,NET,NET,NET,NET,,,,,,,,NET,,,,,,,,,,,,,NET,,,,,,,
,,,,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,NFC,,,NFC,NFC,,,,,,,,
,,,,NGC,NGC,NGC,NGC,NGC,NGC,NGC,NGC,,NGC,NGC,NGC,,,,NGC,,,,NGC,,,,,,,,,,,,
,,,,NHA,NHA,NHA,NHA,,,,NHA,,,NHA,NHA,,,,,NHA,NHA,,,,,,,,NHA,,,,,NHA,NHA
,,,,,NHC,,,,,,,,,,,,,,,,,,,,,,,,,,NHC,,,,
,,,,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,NHP,,,,,,,,
,,,,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,PMB,,,,,,,,
,,,,NPS,NPS,NPS,NPS,,,,NPS,,,,,,,,,,,,,,,,,,,,,,,,
