No,Ticker,R4_2016,R3_2016,R2_2016,R1_2016,R4_2015,R3_2015,R2_2015,R1_2015,R4_2014,R3_2014,R2_2014,R1_2014,R4_2013,R3_2013,R2_2013,R1_2013,R4_2012,R3_2012,R2_2012,R1_2012,R4_2011,R3_2011,R2_2011,R1_2011,R4_2010,R3_2010,R2_2010,R1_2010,R4_2009,R3_2009,R2_2009,R1_2009,R4_2008,R3_2008,R2_2008,R1_2008
606,SMT,0.0158,-0.0888,0.0116,0.0068,0.0086,0.0088,-0.1567,0.0669,0.0621,0.0439,0.0189,0.1243,0.2236,0.0131,0.0517,0.0883,0.17,0,-0.0177,0.2076,-0.1107,-0.0512,-0.1919,-0.1139,-0.1128,-0.2069,,,,,,,,,,
607,SMN,-0.0655,0.0362,-0.0405,-0.0169,0.0212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,SPI,0.0414,-0.2788,-0.1984,0.331,0.0322,-0.1648,-0.0537,0,-0.1069,-0.0921,0.1423,0.0567,0.0314,-0.3324,-0.1029,-0.2848,0.3979,,,,,,,,,,,,,,,,,,,
609,SPP,-0.0084,0.2394,0.0828,0.0458,0.0678,0.0803,-0.0327,-0.0245,0.0121,0.0187,-0.0813,0.0162,0.1195,-0.0212,0.014,-0.0598,0.1047,-0.2682,-0.2141,-0.1295,-0.0919,-0.0016,0.0993,-0.119,0.0405,-0.0405,-0.2694,0.2033,-0.1735,0.6151,0,-0.0562,-0.3148,,,
610,SRA,0.2518,0.368,-0.1249,-0.0746,-0.0223,0.0223,0.0235,-0.1249,0,-0.0512,-0.0738,0.0428,-0.0147,0.0969,0.0792,-0.3522,0.2382,-0.284,-0.0645,0.031,-0.1761,-0.0158,-0.0969,-0.2711,-0.0638,-0.1868,0.2851,0.2283,-0.1105,0.1146,-0.0278,-0.19,0.1496,0.029,-0.2004,-0.4164
611,SSM,0.0201,-0.0969,0.0825,0.0324,0.0992,0.0402,-0.0084,-0.0757,0,0.0287,0.0037,0.027,0.1801,0.0512,0.0428,-0.029,0.0215,-0.068,-0.1865,0.1802,-0.0241,-0.0339,-0.1725,-0.2032,-0.0023,-0.2988,-0.202,0.1754,0.0335,0.3249,0.1144,0.1468,,,,
612,STC,0.0953,0.077,0.0755,-0.0066,-0.1505,0.0761,0.0855,0.0231,0.0194,0.0152,0.0818,-0.0271,0.0798,0.0215,0.1128,0.0296,0.0103,-0.0352,0.0678,-0.0056,-0.0055,0.0226,-0.0645,-0.0691,-0.0367,-0.145,-0.0324,0.1399,-0.1159,0.0781,0.045,0.0148,0,-0.0465,-0.1715,-0.2628
613,STP,-0.014,-0.0136,-0.0444,0.0248,-0.0308,-0.061,-0.0442,0.0191,-0.0237,0,-0.0225,0.0561,0.0419,0.0525,-0.0843,-0.0296,0.0245,-0.0949,-0.1167,0.1823,-0.1976,0.0152,-0.1257,-0.1753,-0.0285,-0.1871,-0.0792,0.1785,-0.1616,0.4008,0.0254,0.1002,-0.0936,0.0669,-0.1963,-0.4815
614,SVN,-0.0902,-0.301,-0.1076,-0.0105,0.0669,0.0649,0,-0.0768,-0.4404,0,0.013,-0.4668,-0.0104,0,0.0414,-0.1652,-0.0518,0.0272,0.0897,-0.0308,0.0925,0.3268,,,,,,,,,,,,,,
615,TA9,-0.0419,-0.0934,-0.0285,0.2188,-0.0414,0.0994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,TAG,-0.0453,-0.1862,0.4511,-0.0016,0,0,0.126,-0.0064,-0.0042,-0.0245,-0.0213,-0.0854,-0.058,-0.1743,0.1702,0.0468,0.0645,0.0362,-0.1007,0.0231,0.008,0.1133,-0.0799,-0.2041,-0.0881,-0.0732,0.0076,0.0116,,,,,,,,
617,TBX,-0.0915,0,-0.0128,0.0351,0.0235,-0.0189,0.0093,0.0047,-0.1128,0.0719,-0.0043,0.0043,-0.0086,-0.1313,-0.1032,0.0877,0.1641,-0.0695,-0.0362,0.0516,-0.116,0.0969,-0.1287,-0.5032,0.0431,0.1141,0.0767,0.084,-0.0688,0.1684,0.1056,-0.0845,,,,
618,TC6,0.0872,-0.1392,-0.3182,0.0653,0.0079,-0.0525,-0.0685,-0.003,-0.0176,0.0752,-0.0485,0.0031,0.1998,-0.0191,-0.096,0.0191,-0.0039,-0.0442,-0.2141,0.2947,-0.0441,0.0613,-0.2399,-0.0478,0.0138,-0.1537,-0.0625,0.0741,-0.0867,0.1366,-0.013,-0.0876,-0.1151,0.0723,,
619,TCS,0.0269,-0.3279,0.0555,-0.0049,0.0251,0,-0.03,-0.0501,-0.0291,0.0291,-0.096,-0.0034,0.1795,-0.0251,-0.1298,-0.0762,0.0946,-0.0112,-0.0925,0.2401,-0.0757,-0.0531,-0.2211,-0.0069,-0.0307,-0.1115,-0.0436,0.0777,-0.088,0.1984,-0.0201,-0.0129,,,,
620,TDN,0,-0.0316,-0.1935,0,0,0.0049,-0.0767,0.0169,0.0131,0.0181,-0.0563,-0.012,0.008,0.0792,-0.1065,-0.0112,0.0851,-0.0624,-0.1888,0.335,-0.1263,0.0082,-0.3092,0.0382,-0.0788,-0.1245,0,0.1631,-0.1727,0.185,0.0191,-0.0607,,,,
621,TEG,-0.0191,-0.0922,-0.1154,-0.1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,TET,-0.0173,0.083,-0.0372,-0.0124,0.1189,-0.0027,-0.1495,0.1162,-0.0889,0.104,-0.0727,0.3394,-0.2065,-0.085,0.0512,0,0.028,0.1308,-0.2075,-0.1089,-0.0992,-0.0162,-0.0414,0,0.0414,0.0238,-0.0436,,,,,,,,,
623,TFC,-0.0894,-0.0741,-0.2539,-0.1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,TH1,-0.0872,-0.0378,-0.2109,-0.0217,-0.0404,0.0197,0.0165,0.0855,-0.112,0.0872,-0.1919,0.0239,-0.139,0.1074,-0.083,0.1097,0.0049,0.0167,0.0121,0.0764,0.0726,-0.0049,-0.084,-0.1398,-0.0785,-0.1286,-0.0918,0.0579,,,,,,,,
625,THB,-0.0024,-0.041,-0.0414,-0.1139,0.0602,0.0142,-0.1803,0.0954,0.062,0.1038,-0.017,0.028,0.147,0.0461,-0.0461,0.0192,0.0825,-0.0305,0.0345,-0.0308,0.0429,0.0125,-0.1333,-0.1018,0.0358,-0.0688,-0.0391,0.0553,-0.1568,0.2175,0.1707,-0.0904,,,,
626,THS,0.0594,-0.0594,0.1084,-0.0128,-0.0588,-0.0055,0.058,0.0322,-0.0322,0.0062,-0.0304,0.0911,,,,,,,,,,,,,,,,,,,,,,,,
627,THT,0.0435,-0.0637,-0.2843,0.0104,0.0252,-0.0872,-0.0542,0.022,0.0114,0.0792,-0.0554,0.0451,0.0738,0.004,-0.012,0.008,0.0422,-0.0382,-0.43,0.4141,-0.055,0.059,-0.117,-0.1639,-0.0241,-0.1279,-0.1021,0.1402,-0.1332,0.1928,0.0502,0.0984,-0.0599,,,
628,TTH,-0.5288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,TIG,-0.1039,-0.1474,-0.12,-0.0147,-0.0988,0.0488,-0.0251,0.0165,-0.0627,0.1835,-0.011,0.0055,0.0651,0.2643,-0.0116,-0.0923,0.1807,-0.0272,-0.1975,0.1845,-0.2244,0.0399,-0.3174,-0.2566,-0.0956,,,,,,,,,,,
630,TJC,0.0307,-0.0639,0.0139,0.0144,-0.0374,0.0374,-0.0549,-0.1163,-0.0286,0.2407,0.0572,0.1792,0.2097,0.0822,-0.0177,-0.0334,0.0334,-0.1335,-0.0483,0.1174,-0.2188,0.0091,-0.1604,-0.2009,-0.0772,-0.2218,-0.1021,0.1698,-0.1417,0.0661,0.2435,-0.0734,-0.1622,-0.0236,0.0401,-0.2403
631,TKC,0.1017,0.0411,-0.0098,0.0233,0.0507,-0.0438,0.025,0.0676,0.2409,-0.0074,0.0385,0.0889,0.1521,0.0142,-0.0414,-0.0835,-0.0607,-0.0362,-0.1523,0.2715,-0.2715,-0.103,-0.1321,-0.115,-0.0774,-0.1806,-0.2191,0.2894,,,,,,,,
632,TKU,-0.0043,0.0501,0,0.0909,-0.0812,-0.0423,0.0325,-0.0669,0.1181,-0.0414,-0.1922,0.0468,0.2906,-0.0202,-0.0943,-0.2261,0.4678,-0.0269,-0.1206,0.1663,-0.1249,-0.1027,-0.0113,-0.0764,-0.1107,-0.2041,-0.1432,0.1043,-0.0562,0.3572,0.0669,0.0147,-0.1397,0.0458,-0.1427,-0.2422
633,MBS,-0.0253,-0.0161,-0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,TMC,-0.0792,0.1666,0.0127,-0.0095,0.0327,0.028,0.0223,-0.015,0.0305,0.0414,-0.0414,0.012,0.0471,-0.0177,0,-0.0531,0.0197,0.0122,0,0.0126,-0.1344,-0.0093,-0.1699,-0.0488,-0.0439,-0.0665,-0.0371,0.0888,-0.3448,0.2182,,,,,,
635,TMX,-0.0378,0.0458,0.39,0.0753,-0.0446,-0.3415,-0.0586,0.0128,-0.017,0.1658,-0.0626,-0.1074,0.1181,-0.0263,0.137,-0.0138,0.0658,-0.123,-0.0957,0.0245,0.0051,-0.0051,-0.0949,-0.1693,-0.0318,-0.2244,-0.1015,0.4325,,,,,,,,
636,BAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,TNG,-0.1042,-0.044,-0.0517,-0.0115,-0.1465,-0.0251,0.0856,0.0553,-0.0717,0.2521,0.0064,0.074,0.0402,0.0351,0.0969,0,0.0815,-0.1402,-0.0899,0.0849,-0.0929,0.0689,-0.1455,-0.1783,-0.0541,-0.2643,0.2341,0.0843,-0.2302,0.3023,0.1519,0.0113,-0.1134,0.0432,-0.1059,-0.4005
638,TPH,-0.0516,0.0559,-0.0521,-0.1568,0.0414,0,0,0.1984,0.0856,0.0408,-0.073,0.1047,-0.0256,0.0322,-0.0563,0.179,0.009,-0.0348,-0.0083,0.0908,-0.13,-0.0359,-0.0267,-0.133,0.0452,-0.2001,0.1011,0.0306,-0.1317,0.0647,0.1147,-0.0523,-0.117,0.0585,-0.2218,-0.3435
639,TPP,0.0364,0.0902,-0.0306,0.1172,0.1057,0.1021,-0.0161,0.0228,0.017,-0.0461,-0.0153,0.0091,-0.0031,-0.0832,0.1941,0.0969,0.0414,0.0055,-0.0055,0.1627,-0.0658,0.028,-0.1249,-0.0969,-0.0414,-0.2618,0.0384,0.1785,-0.2501,0.2683,0.1139,0.0248,-0.1605,,,
640,TSB,0.1315,-0.1074,0.0767,-0.1124,0.0038,0.1666,-0.1135,0.0655,0.0314,-0.0607,0.1187,0.0322,0,-0.0132,0.1448,0.028,-0.0189,-0.1668,-0.0185,-0.0177,-0.1624,-0.2031,-0.1019,-0.0969,,,,,,,,,,,,
641,TST,0.0161,-0.0081,-0.0235,0.0483,-0.0706,0.03,0,0.0492,0.0269,-0.0091,-0.0177,0.0458,0.1481,0.0738,-0.0458,-0.1249,0.0223,-0.1445,-0.0886,0.0348,-0.0669,-0.0944,-0.136,-0.1549,-0.1275,-0.2735,0.1196,0.015,0,0.3446,0.0878,0.0076,-0.057,-0.0164,-0.2929,-0.3242
642,TTB,0.117,-0.0921,-0.243,0.0799,-0.0497,0.041,-0.2132,0.0385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,TTC,0.0117,-0.1141,0.0263,0.1381,0.0508,0.0786,0.0454,-0.0345,0.0227,0.0198,-0.0159,-0.0619,0.1295,0.1144,0.0372,0.0479,0.1347,0.0414,-0.0212,0.1319,-0.0138,0.1249,-0.1639,-0.2483,-0.0827,-0.2833,0.1413,0.0726,,,,,,,,
644,TTZ,-0.0939,-0.1427,0,-0.0086,-0.1732,0.0955,0.1519,-0.0386,-0.0091,0.028,-0.1249,0.1347,0.1521,-0.7758,-0.1626,0.3884,,,,,,,,,,,,,,,,,,,,
645,TV2,0.1576,0.1849,-0.0164,0.301,0.0655,0.0314,0,0.0531,0.134,0.099,-0.0185,0.0603,0.1406,0.0366,-0.0366,0.0728,0.0395,-0.0319,-0.0507,0.1744,-0.0706,0.0269,-0.1375,-0.0197,-0.1249,-0.1027,-0.057,0.1597,-0.1996,,,,,,,
646,TV3,0.0629,-0.0969,0.0465,-0.0527,0.1032,0.0361,-0.0118,-0.0605,0.1739,0.0857,0,0.0872,0.1133,-0.0437,-0.0696,0.0659,0.0114,0.0574,-0.1013,0.0595,-0.0079,0.0159,-0.1438,0.0148,-0.003,-0.183,-0.0949,0.1361,,,,,,,,
647,TV4,0.0289,-0.0033,0.0066,-0.0322,0.0158,-0.0127,0,-0.0062,0.07,0.0969,0.0329,0.0409,-0.026,-0.0432,-0.0393,-0.0042,0.0817,0.0257,-0.1866,0.1866,0.0273,-0.0726,-0.1344,-0.108,-0.0416,-0.1532,-0.1049,0.2223,-0.083,0.1416,0.0709,0.0189,-0.031,-0.1353,,
648,TVC,0.0246,-0.0246,-0.0921,0.1025,-0.0649,0.0061,-0.2758,0.0098,-0.1475,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,TVD,0.0428,-0.029,-0.0997,0.0056,-0.0429,-0.0248,-0.1176,0.0037,-0.011,-0.0414,-0.0193,0.016,0.1153,0.0448,-0.0815,0.0911,0.0512,-0.0414,-0.2016,0.1871,-0.0663,-0.0081,-0.1033,-0.0125,,,,,,,,,,,,
650,TXM,0.0525,0.019,-0.0064,-0.1887,0.0718,0.0303,-0.0938,0.0538,0.0296,0.0156,-0.0207,0.1492,0.2413,0.0527,0.029,-0.1058,0.0768,-0.0768,-0.0339,0.1397,-0.1609,0.0435,-0.1911,-0.1482,-0.0895,-0.0918,0.0435,0.1124,-0.1859,0.0696,0.1576,-0.0263,-0.1275,0.0077,-0.1549,-0.3274
651,UNI,-0.1104,-0.1487,-0.1056,-0.0193,-0.0776,-0.0078,0.0761,0.0286,0.01,0.1216,-0.0621,0.03,0.1291,-0.0399,0.0077,-0.1031,-0.0518,-0.1055,0.0401,0.3557,-0.1654,0.0147,-0.2051,-0.2105,-0.0739,-0.1865,-0.264,0.1531,-0.1479,0.3759,,,,,,
652,V12,0.0824,-0.0277,-0.0739,0.0193,0.0414,0.0132,-0.0261,0.049,0.0047,0.0048,-0.0458,0.0458,0.03,0.061,-0.0558,0.0995,0.1474,-0.1408,-0.0847,0.1901,-0.0706,-0.0348,-0.1999,-0.111,-0.0637,-0.3414,-0.0013,0.1482,,,,,,,,
653,V21,0.2638,0.0779,0,0.1047,-0.1347,0,0.0969,-0.0348,-0.0621,-0.0212,0.1004,-0.0645,-0.1397,-0.0054,-0.0915,-0.0086,0.1453,-0.0343,-0.2637,-0.2536,0.0628,0.0533,0.0608,-0.1256,-0.1033,-0.2719,0.0121,,,,,,,,,
654,VAT,-0.6309,0.0182,0.0976,0.2088,-0.0783,-0.0996,0.057,0.1429,0.0173,0.0699,0.0212,0.088,0.1104,-0.083,0.1576,-0.3399,0.1208,0.101,-0.0102,0,-0.0741,-0.1375,-0.1372,-0.1383,,,,,,,,,,,,
655,VBC,-0.047,-0.0296,0.1974,0.0908,-0.034,0.0698,-0.0256,0,0.0435,0.0679,-0.0869,0.0425,0.0512,-0.0389,0.0728,0.0074,0.2878,-0.0058,-0.0512,0.1502,-0.1652,-0.0121,-0.1932,-0.038,-0.0178,-0.3064,0.2312,,,,,,,,,
656,VBH,0.053,0.0217,0.0782,0.009,0.0061,0.0624,-0.0654,-0.0179,0.105,-0.0037,0.0188,-0.1483,0.0282,-0.0821,0,0.0792,0.1549,-0.2218,-0.0098,0,0,-0.0096,0.0778,0.0115,0.0088,-0.0203,0.0544,0.0696,-0.0885,0.0885,0.0607,-0.0414,-0.1813,0.0613,-0.1034,-0.2195
657,VC1,0.0251,0.0328,-0.0869,0.0289,0.0738,0.0098,-0.0161,-0.1137,-0.0418,0.0158,0.0435,0.054,0.0486,-0.031,-0.0428,0.0611,-0.0874,0.0661,-0.1144,0.1853,-0.1134,0,-0.3372,-0.0984,0.0276,-0.1515,-0.0756,0.1616,-0.1312,0.4136,,,,,,
658,VC2,-0.0606,0.0635,-0.0398,0.1434,-0.0532,-0.0196,-0.0512,0.0086,0,-0.0114,-0.0352,0.1364,0.1419,0.0932,-0.0782,-0.0344,0.0095,-0.1102,-0.1116,0.0362,-0.1719,-0.1032,-0.0679,-0.1299,-0.0774,-0.12,-0.0223,0.1327,-0.1605,0.2052,0.1111,0.0269,-0.0415,0.0134,-0.1117,-0.5019
659,VC3,0.0088,0.0414,-0.0205,0.1139,-0.3881,0.1628,0.3332,0.0596,0.1001,0.0197,-0.0597,0.1703,-0.0969,0,0.0757,-0.0826,0.1038,-0.1732,-0.1322,-0.0371,0.0637,-0.2775,0,-0.1461,-0.0308,-0.155,0.016,0.0694,-0.0792,0.4946,0.1752,-0.055,-0.0161,0.0478,-0.253,-0.344
660,VC6,-0.0055,-0.0566,-0.028,0.0846,-0.0215,0.0106,-0.0106,0.0053,0.0053,-0.0106,0.0215,0.0464,0.1109,0.0244,-0.0322,-0.0227,-0.0617,0.0263,-0.1129,0.0866,-0.076,-0.0409,-0.084,-0.2071,-0.0605,-0.273,-0.0482,0.2072,-0.1291,0.3292,0.1285,-0.014,-0.1573,0.0536,-0.2092,-0.2769
661,VC7,-0.1779,0.0503,0.1663,0.1079,-0.1305,0.1342,0.135,0.0263,0.0458,-0.0235,0.0955,-0.0407,0.282,0.0969,-0.2249,-0.0091,0.0685,-0.2197,-0.0918,0.0918,-0.0969,-0.0437,-0.22,-0.0947,-0.0507,-0.2356,0.04,0.0441,-0.1291,0.4488,0.0947,0.0037,-0.0421,0.0384,-0.1797,-0.3979
662,VC9,0,0.028,-0.0458,0.0706,-0.0483,-0.0045,0.0329,0.0409,-0.0458,0.0678,-0.1003,0.1355,0.0878,-0.0359,-0.1352,0.1084,0.0857,-0.1347,-0.0388,0.1504,-0.1342,-0.0709,-0.0649,-0.1541,-0.1723,-0.1767,-0.0867,0.1684,,,,,,,,
663,VCC,-0.1714,-0.0162,0.0557,0.0078,0.03,-0.0028,-0.0272,-0.0354,0.0542,0,0.014,-0.0056,0.104,0.045,0.0414,-0.0453,0.1262,-0.0052,-0.1091,0.1303,0.058,-0.0843,-0.0101,-0.1744,-0.1062,-0.2864,0.0784,0.074,-0.14,0.3543,0.0792,,,,,
664,VCG,-0.0553,0.0282,0.1562,0.0042,-0.0441,-0.0734,0.0265,0.0069,-0.0103,-0.0134,-0.0256,0.1008,0.0863,-0.058,0.0348,-0.0746,0.2181,-0.174,-0.1239,0.1825,-0.1696,0.0304,-0.2054,-0.0666,0.0019,-0.2384,-0.1106,0.0051,-0.0986,0.3162,0.2804,0.0192,-0.1129,,,
665,CLM,-0.0746,0,0.1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,VCM,-0.1526,0.1681,-0.045,0.045,0.1644,-0.0473,-0.1145,-0.0156,0.0843,-0.0092,-0.0999,0.1347,0.0953,-0.0886,0.0532,-0.0431,0.1126,-0.1906,0.0646,0.0528,0.031,0.0378,-0.1183,-0.2534,-0.1025,-0.1687,,,,,,,,,,
667,VCR,0,-0.031,0.0645,-0.017,-0.0621,0,-0.1249,0.0969,0,0.0738,-0.0158,0.0492,0.0362,0.1576,-0.0512,-0.1249,-0.0512,-0.1814,-0.1431,-0.0503,0,-0.0199,-0.1084,-0.1693,-0.1634,-0.2171,,,,,,,,,,
668,VCS,-0.01,0.0994,0,0.2063,0.0239,0.2089,0.1021,-0.0141,0.0378,0.2803,0,-0.0253,0.2329,0.0547,0.0107,-0.0837,0.023,-0.0776,-0.0921,0.0163,-0.2049,-0.0488,-0.0698,-0.1166,-0.0957,0.0049,-0.1037,-0.0247,-0.0051,0.1051,0.1648,0.0726,-0.0464,-0.1323,0.0828,-0.316
669,VDL,-0.0431,0.0261,-0.0261,0.0313,-0.019,0.0322,0.0067,0.028,0.0638,0.0154,-0.1348,0.0856,-0.03,0.0792,-0.0137,0.1329,-0.3033,0.0162,0.0144,0.1201,-0.0501,-0.0384,-0.0052,-0.0547,-0.0045,-0.0491,0.026,0.0942,-0.1429,0.0328,0.0105,0.1076,-0.0377,-0.056,-0.1328,-0.2346
670,VDS,0.0273,-0.0111,-0.0055,0,-0.0792,0.1761,-0.0512,-0.1249,-0.0389,0.2218,0.1181,0.113,0.0768,-0.0768,0.0119,-0.0458,-0.0107,-0.0948,-0.0328,0.309,-0.3395,0,-0.1687,-0.0648,0,-0.1775,-0.106,,,0.1472,,,,,,
671,VE1,-0.0472,-0.0866,-0.0895,0.0843,0.0982,0.0626,0,-0.0561,0.2285,-0.0217,0.0446,0.0241,0.1291,0.0532,0.1576,-0.1761,0,-0.2218,-0.0314,0.1563,-0.1663,-0.0641,-0.0848,-0.2832,-0.1034,-0.3096,0.243,0.1736,-0.1687,0.2674,0.2249,-0.058,-0.0859,,,
672,VE2,-0.0036,-0.0345,-0.0702,0.0736,0.0348,-0.0607,0.0607,0.0498,0.0124,-0.0244,-0.0305,0.2145,0.3259,-0.1313,-0.3195,0,0.1249,-0.0921,0.1935,0.0838,-0.0355,0.0544,-0.3882,-0.0555,-0.0821,-0.4391,,,,,,,,,,
673,VE3,-0.0227,-0.0421,-0.0707,0.0608,-0.0192,0.0358,-0.0389,0.0669,0.0706,0.0218,-0.0467,0.0989,0.0832,0.0383,-0.0444,0.0792,0.0378,-0.0305,-0.1156,0.2844,-0.0607,-0.0532,-0.2031,-0.1601,-0.1761,-0.3575,,,,,,,,,,
674,VE4,0.0594,0.0351,-0.0778,-0.0101,0.0204,-0.0269,-0.0097,0.0401,0.1066,-0.0303,0,0.0726,0,0,-0.0808,-0.0161,0.0502,,,,,,,,,,,,,,,,,,,
675,VE8,0.056,0.0121,0,0.0385,0.023,0.0293,-0.1108,0.0722,0.128,-0.0122,0.1498,0.0948,0.3823,-0.1313,0.1065,-0.301,0.0122,,,,,,,,,,,,,,,,,,,
676,VE9,-0.0519,-0.0626,-0.0053,0.0383,-0.0923,-0.2496,-0.0052,-0.025,0.1922,-0.0038,0.135,0.0969,0.0691,0.0152,-0.0227,0.015,0.0235,-0.1541,-0.1588,0.0586,-0.0385,-0.0041,-0.1747,-0.1688,0.0676,-0.4189,0.4478,0.0723,-0.1706,0.2134,0.0858,-0.0179,0.0327,-0.0916,-0.2018,-0.1912
677,VFR,0.052,0.1035,-0.0228,-0.0216,0.0649,-0.0798,-0.0171,-0.0083,0.0255,0.1776,0.0512,0.1056,0.0985,0.1493,-0.1724,-0.0495,0.0205,-0.1267,-0.0721,0.1587,-0.1845,-0.0548,-0.0617,-0.1989,-0.006,0.0396,0.0867,0.0949,-0.2029,0.2483,0.0942,-0.0135,-0.1091,-0.061,-0.1197,-0.2605
678,VGC,-0.0773,0.0975,0.0338,0.247,-0.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,VGP,-0.0414,0.0194,0.1647,0,-0.0348,0.0045,-0.0155,0.0315,0.0118,-0.0211,-0.083,-0.0185,0.1707,0.0422,0.0635,-0.0034,0.0103,-0.0554,0.035,-0.0163,0.0032,0.0231,-0.0067,-0.1035,-0.028,-0.1162,-0.1007,0.0969,-0.2166,0.2203,,,,,,
680,VGS,0.0042,-0.0627,0,0.3197,0.0155,0.0161,-0.0466,-0.0865,-0.0177,0,0.0177,0.058,0.1091,0.0274,-0.0185,-0.0512,0.1413,-0.1493,-0.0985,0.1856,-0.1663,0.0637,-0.1684,-0.1621,-0.0629,-0.1561,-0.1079,0.0631,-0.1926,0.2248,0.3137,0.0043,,,,
681,VHL,0.0792,0.0177,-0.0045,0.106,-0.0168,0.0651,0.0196,0.0391,-0.0431,0.0053,0.0728,-0.0156,0.1885,0.1065,0.0792,-0.0822,0.0441,-0.1356,-0.046,-0.0795,-0.0688,-0.0647,-0.0621,-0.0944,-0.0306,-0.0253,0.0074,0.1202,-0.1676,0.2264,0.0985,,,,,
682,MBG,0.0401,-0.1714,-0.6553,0.1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,VIE,0.4867,0.0969,-0.1761,-0.0458,-0.2175,0,-0.0726,0.1597,0,0,-0.2021,0.1283,0.058,0,-0.0714,-0.1442,0.083,-0.0223,-0.5051,0.0902,-0.0042,-0.0826,,,,,,,,,,,,,,
684,VIG,-0.1165,-0.0248,-0.2499,0,-0.0263,-0.0596,0.0229,-0.0446,-0.0862,0.0458,-0.0189,0.1406,0.1698,0,0,-0.1007,0.2583,-0.2583,-0.1058,0.2672,-0.3222,0.0792,-0.2041,-0.1603,-0.0209,-0.2167,-0.0386,-0.0483,,,,,,,,
685,VIT,-0.0061,0.0444,0.0421,0.0988,0.0463,0.0292,-0.1338,0.0845,0.0661,0.1405,0.0969,-0.0332,0.2788,0,-0.0934,0.0848,0.1055,-0.0881,-0.0258,0.0532,-0.1698,-0.136,-0.0272,-0.0688,-0.0626,-0.1825,-0.2344,0.1639,,,,,,,,
686,VIX,0.0353,-0.0925,-0.0288,0.0928,-0.0757,-0.1206,-0.0297,-0.4187,-0.2308,0.3324,0.2525,0.0771,0.1999,-0.0902,-0.0212,-0.0251,0.0802,-0.2207,-0.0624,0.5612,-0.1413,-0.0158,-0.2295,0.0235,0.03,-0.3112,-0.0545,-0.0902,,,,,,,,
687,VKC,-0.0448,-0.0682,0.0797,0.0559,0.0798,0.108,-0.0248,0.085,0.0241,0.0256,-0.0378,0.058,0.1366,0,-0.0362,-0.0645,0.1102,-0.1027,-0.0766,0.314,-0.2058,-0.0466,-0.4333,-0.0487,,,,,,,,,,,,
688,VLA,-0.0348,0.1455,-0.096,0,0.0038,0.0395,-0.0319,-0.1083,0.0645,0.1013,-0.1183,0.0647,0.0715,-0.0223,0.0223,-0.009,0.0277,-0.0621,0.0527,0.0993,-0.0116,0.042,-0.0532,-0.1165,-0.1053,,,,,,,,,,,
689,VMC,-0.0241,0.0126,0.0792,0.0086,-0.0237,0.0378,0.0828,0.0292,0.0239,0.0099,-0.0984,0.1461,0.0831,0.0317,-0.134,0.1057,0.0356,-0.144,-0.1302,0.0847,0.073,-0.2303,-0.175,-0.1142,-0.0119,-0.0936,-0.0472,0.1374,-0.1428,0.301,0.1845,-0.0675,-0.0431,0.1447,-0.0889,-0.426
690,VMS,0.0109,0.0345,-0.0698,0.0353,-0.0895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,VMI,-0.0439,-0.1761,0.0997,0.0848,-0.1437,-0.5484,-0.0153,-0.1266,0.1266,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,VNC,-0.0064,0.013,-0.0039,0.0311,0.0442,0.0633,0.0514,0.0102,0.0435,0.1027,0.0029,0.0592,0.0136,-0.055,-0.0777,0.0569,0.0621,-0.0383,-0.015,0.0402,-0.0096,0.0228,-0.0707,-0.177,0.0354,-0.1346,-0.0191,0.124,-0.0801,0.232,0.0902,0.0067,-0.0942,-0.0213,-0.2086,-0.2544
693,TMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,VND,-0.0105,-0.0267,0.0552,0.0112,-0.0792,-0.0333,0.1479,-0.0681,-0.1214,0.033,-0.0196,0.0647,0.1777,0.0245,0,-0.0655,0.0706,-0.104,-0.0772,0.2533,-0.2034,0.0695,-0.1671,-0.1339,0.0158,-0.1934,-0.2561,,,,,,,,,
695,VNF,0.025,-0.0348,0.0308,-0.0732,-0.0355,0.0184,0.1175,0.1083,0.0544,0.068,0.0044,0.1458,0.2045,0.0099,0.0034,-0.0508,-0.3085,-0.0215,-0.0527,0.2302,-0.1011,0.0034,-0.1324,-0.0914,,,,,,,,,,,,
